Date,Bullish,Neutral,Bearish,Total,Bullish 8-week Mov Avg,Bull-Bear Spread,Bullish Average,Bullish Average +St. Dev.,Bullish Average -St. Dev.,S&P 500 Weekly High,S&P 500 Weekly Low,S&P 500 Weekly Close
2-2-06,0.447,0.2197,0.3333,1,0.4228,0.114,0.375,0.476,0.274,1287.94,1276.85,1282.46
2-9-06,0.4019,0.2523,0.3458,1,0.4154,0.056,0.375,0.476,0.274,1267.04,1253.61,1265.65
2-16-06,0.4018,0.2411,0.3571,1,0.4143,0.045,0.375,0.476,0.274,1281,1258.34,1280
2-23-06,0.4321,0.284,0.284,1,0.4217,0.148,0.375,0.476,0.274,1294.17,1281.33,1292.67
3-2-06,0.4094,0.2992,0.2913,1,0.4362,0.118,0.375,0.476,0.274,1297.57,1278.66,1291.24
3-9-06,0.4121,0.2802,0.3077,1,0.414,0.104,0.375,0.476,0.274,1288.23,1268.42,1278.47
3-16-06,0.4655,0.2069,0.3276,1,0.4097,0.138,0.375,0.476,0.274,1304.4,1281.58,1303.02
3-23-06,0.4375,0.2875,0.275,1,0.4259,0.163,0.375,0.476,0.274,1310.88,1295.81,1305.04
3-30-06,0.3721,0.3023,0.3256,1,0.4166,0.047,0.375,0.476,0.274,1306.24,1291.84,1302.89
4-6-06,0.4767,0.2907,0.2326,1,0.4259,0.244,0.375,0.476,0.274,1312.81,1294.71,1311.56
4-13-06,0.4536,0.268,0.2784,1,0.4324,0.175,0.375,0.476,0.274,1300.74,1282.96,1288.12
4-20-06,0.3373,0.2544,0.4083,1,0.4205,-0.071,0.375,0.476,0.274,1310.39,1280.74,1309.93
4-27-06,0.4211,0.2193,0.3596,1,0.422,0.062,0.375,0.476,0.274,1316.04,1295.57,1310.61
5-4-06,0.4589,0.2055,0.3356,1,0.4278,0.123,0.375,0.476,0.274,1317.21,1303.46,1308.12
5-11-06,0.549,0.1765,0.2745,1,0.4383,0.275,0.375,0.476,0.274,1326.7,1317.44,1322.85
5-18-06,0.3939,0.1697,0.4364,1,0.4328,-0.043,0.375,0.476,0.274,1291.73,1267.31,1270.32
5-25-06,0.3304,0.2143,0.4554,1,0.4276,-0.125,0.375,0.476,0.274,1264.53,1245.34,1258.57
6-1-06,0.3077,0.1923,0.5,1,0.4065,-0.192,0.375,0.476,0.274,1285.71,1269.19,1285.71
6-8-06,0.2623,0.2869,0.4508,1,0.3826,-0.189,0.375,0.476,0.274,1257.07,1249.43,1249.72
6-15-06,0.2641,0.1861,0.5498,1,0.3734,-0.286,0.375,0.476,0.274,1243.59,1230.01,1243.04
6-22-06,0.344,0.24,0.416,1,0.3638,-0.072,0.375,0.476,0.274,1251.92,1241.53,1244.7
6-29-06,0.386,0.2164,0.3977,1,0.3547,-0.012,0.375,0.476,0.274,1257.29,1245.94,1255.88
7-6-06,0.377,0.1967,0.4262,1,0.3332,-0.049,0.375,0.476,0.274,1278.32,1270.58,1274.08
7-13-06,0.365,0.2409,0.3942,1,0.3296,-0.029,0.375,0.476,0.274,1258.58,1241.43,1242.28
7-20-06,0.2385,0.1835,0.578,1,0.3181,-0.34,0.375,0.476,0.274,1262.56,1253.13,1255.69
7-27-06,0.3488,0.2209,0.4302,1,0.3232,-0.081,0.375,0.476,0.274,1273.89,1240.25,1268.4
8-3-06,0.3146,0.2135,0.4719,1,0.3298,-0.157,0.375,0.476,0.274,1283.96,1271.25,1280.27
8-10-06,0.3659,0.2195,0.4146,1,0.3425,-0.049,0.375,0.476,0.274,1272.55,1261.3,1271.81
8-17-06,0.3053,0.3368,0.3579,1,0.3376,-0.053,0.375,0.476,0.274,1296.31,1292.71,1294.21
8-24-06,0.3935,0.2323,0.3742,1,0.3386,0.019,0.375,0.476,0.274,1297.23,1291.49,1291.94
8-31-06,0.4157,0.3258,0.2584,1,0.3434,0.157,0.375,0.476,0.274,1305.5,1302.45,1302.93
9-7-06,0.4299,0.271,0.2991,1,0.3515,0.131,0.375,0.476,0.274,1301.25,1292.13,1297.79
9-14-06,0.4795,0.137,0.3836,1,0.3817,0.096,0.375,0.476,0.274,1318,1313.25,1316.28
9-21-06,0.4775,0.1802,0.3423,1,0.3977,0.135,0.375,0.476,0.274,1328.19,1322.59,1326.9
9-28-06,0.5132,0.1579,0.3289,1,0.4226,0.184,0.375,0.476,0.274,1339.73,1334.75,1336.87
10-5-06,0.3778,0.1556,0.4667,1,0.4241,-0.089,0.375,0.476,0.274,1351.57,1347.75,1348.56
10-12-06,0.4898,0.1327,0.3776,1,0.4471,0.112,0.375,0.476,0.274,1359.05,1349.94,1357.88
10-19-06,0.542,0.1603,0.2977,1,0.4657,0.244,0.375,0.476,0.274,1368.09,1362.06,1366.96
10-26-06,0.5217,0.1739,0.3043,1,0.4789,0.217,0.375,0.476,0.274,1386.53,1379.47,1385.15
11-2-06,0.4375,0.1938,0.3688,1,0.4799,0.069,0.375,0.476,0.274,1367.44,1362.21,1366.31
11-9-06,0.506,0.2289,0.2651,1,0.4832,0.241,0.375,0.476,0.274,1388.92,1377.37,1378.33
11-16-06,0.4656,0.229,0.3053,1,0.4817,0.16,0.375,0.476,0.274,1401.79,1396.53,1400.08
11-23-06,0.4194,0.1613,0.4194,1,0.47,0,0.375,0.476,0.274,1407.89,1402.26,1406.09
11-30-06,0.4022,0.1229,0.4749,1,0.473,-0.073,0.375,0.476,0.274,1402.67,1394.85,1395.97
12-7-06,0.3894,0.1947,0.4159,1,0.4605,-0.027,0.375,0.476,0.274,1415.93,1396.67,1412.9
12-14-06,0.4133,0.2067,0.38,1,0.4444,0.033,0.375,0.476,0.274,1424.64,1413.16,1422.34
12-21-06,0.3908,0.1839,0.4253,1,0.428,-0.035,0.375,0.476,0.274,1426.4,1423.2,1425.84
12-28-06,0.46,0.18,0.36,1,0.4308,0.1,0.375,0.476,0.274,1427.26,1422.05,1424.73
1-4-07,0.4914,0.2155,0.2931,1,0.429,0.198,0.375,0.476,0.274,1421.84,1408.22,1418.34
1-11-07,0.4444,0.213,0.3426,1,0.4264,0.102,0.375,0.476,0.274,1418.84,1414.84,1418.78
1-18-07,0.5778,0.1515,0.2727,1,0.4462,0.305,0.375,0.476,0.274,1432.96,1424.21,1426.37
1-25-07,0.3951,0.2716,0.3333,1,0.4453,0.062,0.375,0.476,0.274,1440.69,1434.56,1436.31
2-1-07,0.4632,0.2316,0.3053,1,0.4545,0.158,0.375,0.476,0.274,1446.64,1437.9,1445.94
2-8-07,0.4615,0.2385,0.3,1,0.4605,0.162,0.375,0.476,0.274,1452.99,1446.44,1450.02
2-15-07,0.4757,0.2136,0.3107,1,0.4711,0.165,0.375,0.476,0.274,1457.97,1453.19,1456.81
2-22-07,0.5385,0.2385,0.2231,1,0.481,0.315,0.375,0.476,0.274,1461.57,1457.29,1459.85
3-1-07,0.3663,0.2376,0.396,1,0.4653,-0.03,0.375,0.476,0.274,1408.17,1380.87,1406.01
3-8-07,0.358,0.1932,0.4489,1,0.4545,-0.091,0.375,0.476,0.274,1407.72,1391.88,1406.18
3-15-07,0.3299,0.2165,0.4536,1,0.4235,-0.124,0.375,0.476,0.274,1395.73,1385.16,1392.28
3-22-07,0.4388,0.2302,0.3309,1,0.429,0.108,0.375,0.476,0.274,1436.8,1429.88,1431.64
3-29-07,0.4268,0.3171,0.2561,1,0.4244,0.171,0.375,0.476,0.274,1426.24,1413.27,1422.53
4-5-07,0.3226,0.2796,0.3978,1,0.4071,-0.075,0.375,0.476,0.274,1440.16,1435.08,1439.37
4-12-07,0.4085,0.2113,0.3803,1,0.3987,0.028,0.375,0.476,0.274,1448.39,1436.15,1438.87
4-19-07,0.4694,0.2347,0.2959,1,0.39,0.174,0.375,0.476,0.274,1476.57,1466.41,1472.5
4-26-07,0.3924,0.2278,0.3797,1,0.3933,0.013,0.375,0.476,0.274,1496.59,1480.28,1495.42
5-3-07,0.2857,0.1714,0.5429,1,0.3843,-0.257,0.375,0.476,0.274,1499.1,1486.13,1495.92
5-10-07,0.4286,0.1429,0.4286,1,0.3966,0,0.375,0.476,0.274,1513.8,1503.77,1512.58
5-17-07,0.3839,0.25,0.3661,1,0.3897,0.018,0.375,0.476,0.274,1514.15,1500.75,1514.14
5-24-07,0.3735,0.241,0.3855,1,0.3831,-0.012,0.375,0.476,0.274,1532.43,1521.9,1522.28
5-31-07,0.3333,0.2188,0.4479,1,0.3844,-0.115,0.375,0.476,0.274,1530.23,1510.06,1530.23
6-7-07,0.4059,0.1683,0.4257,1,0.3841,-0.02,0.375,0.476,0.274,1530.57,1514.13,1517.38
6-14-07,0.373,0.1905,0.4365,1,0.372,-0.064,0.375,0.476,0.274,1515.7,1492.65,1515.67
6-21-07,0.4316,0.2316,0.3368,1,0.3769,0.095,0.375,0.476,0.274,1537.32,1512.36,1512.84
6-28-07,0.3902,0.252,0.3577,1,0.39,0.033,0.375,0.476,0.274,1515.7,1492.65,1515.67
7-5-07,0.4384,0.2329,0.3288,1,0.3912,0.11,0.375,0.476,0.274,1526.01,1519.12,1524.87
7-12-07,0.4364,0.2636,0.3,1,0.3978,0.136,0.375,0.476,0.274,1519.34,1506.1,1518.76
7-19-07,0.4177,0.2152,0.3671,1,0.4033,0.051,0.375,0.476,0.274,1549.2,1533.67,1546.17
7-26-07,0.4421,0.1895,0.3684,1,0.4169,0.074,0.375,0.476,0.274,1524.31,1504.87,1517.91
8-2-07,0.4588,0.1412,0.4,1,0.4235,0.059,0.375,0.476,0.274,1463.3,1443.68,1451.59
8-9-07,0.4576,0.1525,0.3898,1,0.4341,0.068,0.375,0.476,0.274,1503.89,1476.22,1497.49
8-16-07,0.4222,0.1222,0.4556,1,0.4329,-0.033,0.375,0.476,0.274,1440.78,1404.36,1406.7
8-23-07,0.4128,0.156,0.4312,1,0.4358,-0.018,0.375,0.476,0.274,1464.48,1447.03,1464.07
8-30-07,0.403,0.1343,0.4627,1,0.4313,-0.06,0.375,0.476,0.274,1463.76,1432.01,1463.76
9-6-07,0.3838,0.1919,0.4242,1,0.4248,-0.04,0.375,0.476,0.274,1488.76,1466.37,1472.29
9-13-07,0.4,0.2471,0.3529,1,0.4225,0.047,0.375,0.476,0.274,1479.19,1465.69,1471.56
9-20-07,0.3924,0.2911,0.3165,1,0.4163,0.076,0.375,0.476,0.274,1538.69,1519.75,1529.03
9-27-07,0.4937,0.1646,0.3418,1,0.4207,0.152,0.375,0.476,0.274,1529.17,1516.96,1525.42
10-4-07,0.5181,0.2289,0.253,1,0.4283,0.265,0.375,0.476,0.274,1546.33,1536.43,1539.59
10-11-07,0.5464,0.1959,0.2577,1,0.4438,0.289,0.375,0.476,0.274,1565.22,1555.62,1562.47
10-18-07,0.4196,0.2232,0.3571,1,0.4446,0.063,0.375,0.476,0.274,1550.38,1526.46,1541.24
10-25-07,0.3125,0.2054,0.4821,1,0.4333,-0.17,0.375,0.476,0.274,1519.57,1489.74,1515.88
11-1-07,0.4471,0.1882,0.3647,1,0.4412,0.082,0.375,0.476,0.274,1551.91,1529.42,1549.38
11-8-07,0.3619,0.1238,0.5143,1,0.4365,-0.152,0.375,0.476,0.274,1519.49,1475.08,1475.62
11-15-07,0.3301,0.1748,0.4951,1,0.4287,-0.165,0.375,0.476,0.274,1491.51,1466.99,1470.58
11-22-07,0.2558,0.2171,0.5271,1,0.3989,-0.271,0.375,0.476,0.274,1439.62,1415.73,1416.77
11-29-07,0.2857,0.1531,0.5612,1,0.3699,-0.276,0.375,0.476,0.274,1471.44,1427.78,1469.02
12-6-07,0.4065,0.1951,0.3984,1,0.3524,0.008,0.375,0.476,0.274,1485.85,1462.06,1485.01
12-13-07,0.4762,0.1667,0.3571,1,0.3595,0.119,0.375,0.476,0.274,1485.4,1472.4,1479.66
12-20-07,0.3585,0.1698,0.4717,1,0.3652,-0.113,0.375,0.476,0.274,1464.4,1445.49,1453
12-27-07,0.3,0.2,0.5,1,0.3468,-0.2,0.375,0.476,0.274,1497.63,1484.55,1496.45
1-3-08,0.2571,0.1905,0.5524,1,0.3337,-0.295,0.375,0.476,0.274,1455.74,1447.37,1450.38
1-10-08,0.1963,0.215,0.5888,1,0.317,-0.393,0.375,0.476,0.274,1409.2,1379.23,1409.13
1-17-08,0.243,0.213,0.5444,1,0.3154,-0.301,0.375,0.476,0.274,1391.99,1364.27,1373.2
1-24-08,0.2514,0.1585,0.5902,1,0.3111,-0.339,0.375,0.476,0.274,1338.82,1269.87,1338.6
1-31-08,0.3008,0.2105,0.4887,1,0.2979,-0.188,0.375,0.476,0.274,1385.86,1352.95,1355.81
2-7-08,0.3411,0.1869,0.472,1,0.281,-0.131,0.375,0.476,0.274,1351.96,1324.34,1326.45
2-14-08,0.3333,0.2481,0.4186,1,0.2779,-0.085,0.375,0.476,0.274,1369.23,1350.78,1367.21
2-21-08,0.3318,0.2212,0.447,1,0.2819,-0.115,0.375,0.476,0.274,1367.28,1345.05,1348.78
2-28-08,0.3431,0.2044,0.4526,1,0.2926,-0.11,0.375,0.476,0.274,1388.34,1372,1380.02
3-6-08,0.2198,0.2637,0.5165,1,0.2955,-0.297,0.375,0.476,0.274,1344.19,1320.22,1333.7
3-13-08,0.2042,0.2042,0.5915,1,0.2907,-0.387,0.375,0.476,0.274,1333.26,1307.86,1308.77
3-20-08,0.2521,0.2051,0.5427,1,0.2908,-0.291,0.375,0.476,0.274,1341.51,1298.42,1298.42
3-27-08,0.416,0.248,0.336,1,0.3052,0.08,0.375,0.476,0.274,1352.45,1336.41,1341.13
4-3-08,0.367,0.2394,0.3936,1,0.3084,-0.027,0.375,0.476,0.274,1377.95,1361.55,1367.53
4-10-08,0.4576,0.1695,0.3729,1,0.324,0.085,0.375,0.476,0.274,1368.08,1350.25,1354.49
4-17-08,0.3037,0.2094,0.4869,1,0.3204,-0.183,0.375,0.476,0.274,1365.49,1337.02,1364.71
4-24-08,0.4667,0.2583,0.275,1,0.3359,0.192,0.375,0.476,0.274,1387.87,1372.24,1379.93
5-1-08,0.5329,0.2039,0.2632,1,0.375,0.27,0.375,0.476,0.274,1404.57,1384.25,1385.59
5-8-08,0.5281,0.2247,0.2472,1,0.4155,0.281,0.375,0.476,0.274,1394.29,1399.18,1389.39
5-15-08,0.4516,0.2516,0.2968,1,0.4405,0.155,0.375,0.476,0.274,1412.29,1406.87,1408.66
5-22-08,0.463,0.1944,0.3426,1,0.4463,0.12,0.375,0.476,0.274,1396.2,1390.7,1390.71
5-29-08,0.3136,0.2288,0.4576,1,0.4397,-0.144,0.375,0.476,0.274,1393.49,1388.59,1390.84
6-5-08,0.4348,0.1848,0.3804,1,0.4368,0.054,0.375,0.476,0.274,1393.32,1377.48,1377.2
6-12-08,0.3125,0.1518,0.5357,1,0.4379,-0.223,0.375,0.476,0.274,1353.03,1335.78,1335.49
6-19-08,0.3298,0.2128,0.4574,1,0.4208,-0.128,0.375,0.476,0.274,1341.27,1334.04,1337.81
6-26-08,0.3125,0.1648,0.5227,1,0.3932,-0.21,0.375,0.476,0.274,1316.29,1306.14,1321.97
7-3-08,0.2393,0.2393,0.5214,1,0.3571,-0.282,0.375,0.476,0.274,1269.81,1255.69,1261.52
7-10-08,0.2217,0.2266,0.5517,1,0.3284,-0.33,0.375,0.476,0.274,1252.39,1243.32,1244.69
7-17-08,0.25,0.1686,0.5814,1,0.3018,-0.331,0.375,0.476,0.274,1258.72,1246.31,1245.36
7-24-08,0.3582,0.2014,0.4403,1,0.3074,-0.082,0.375,0.476,0.274,1283.22,1276.01,1282.19
7-31-08,0.4,0.1882,0.4118,1,0.303,-0.012,0.375,0.476,0.274,1281.59,1273.5,1284.26
8-7-08,0.3561,0.2197,0.4242,1,0.3085,-0.068,0.375,0.476,0.274,1278.81,1273.06,1289.19
8-14-08,0.4286,0.1818,0.3896,1,0.3208,0.039,0.375,0.476,0.274,1285.58,1276.84,1285.83
8-21-08,0.381,0.246,0.373,1,0.3294,0.008,0.375,0.476,0.274,1300.15,1261.31,1274.54
8-28-08,0.3068,0.2386,0.4545,1,0.3378,-0.148,0.375,0.476,0.274,1291.7,1283.79,1281.66
9-4-08,0.3704,0.1975,0.4321,1,0.3564,-0.062,0.375,0.476,0.274,1271.8,1253.12,1274.98
9-11-08,0.2927,0.1585,0.5488,1,0.3617,-0.256,0.375,0.476,0.274,1274.66,1221.73,1232.04
9-18-08,0.2721,0.1837,0.5442,1,0.351,-0.272,0.375,0.476,0.274,1184.22,1157.08,1156.39
9-25-08,0.3404,0.2021,0.4574,1,0.3435,-0.117,0.375,0.476,0.274,1212.77,1187.87,1185.87
10-2-08,0.3333,0.1167,0.55,1,0.3407,-0.217,0.375,0.476,0.274,1160.64,1132.46,1161.06
10-9-08,0.3147,0.0769,0.6084,1,0.3264,-0.294,0.375,0.476,0.274,1005.25,986.53,984.94
10-16-08,0.4094,0.193,0.3977,1,0.33,0.012,0.375,0.476,0.274,924.87,888.17,907.84
10-23-08,0.3874,0.2252,0.3874,1,0.3401,0,0.375,0.476,0.274,909.8,883.8,896.78
10-30-08,0.3714,0.2229,0.4057,1,0.3402,-0.034,0.375,0.476,0.274,963.23,939.38,930.09
11-6-08,0.4483,0.2184,0.3333,1,0.3596,0.115,0.375,0.476,0.274,952.4,934.13,952.77
11-13-08,0.3833,0.1917,0.425,1,0.3735,-0.042,0.375,0.476,0.274,865.07,847.4,852.3
11-20-08,0.2437,0.1849,0.5714,1,0.3614,-0.328,0.375,0.476,0.274,805.87,776.79,806.58
11-27-08,0.3125,0.2386,0.4489,1,0.3588,-0.136,0.375,0.476,0.274,896.25,881.21,887.68
12-4-08,0.2667,0.2556,0.4778,1,0.3528,-0.211,0.375,0.476,0.274,872.89,858.55,870.74
12-11-08,0.375,0.2266,0.3984,1,0.3485,-0.023,0.375,0.476,0.274,899.95,885.94,899.24
12-18-08,0.3973,0.2466,0.3562,1,0.3498,0.041,0.375,0.476,0.274,910.01,900.1,904.42
12-25-08,0.2895,0.2719,0.4386,1,0.3395,-0.149,0.375,0.476,0.274,873.7,868.5,872.8
1-1-09,0.24,0.2133,0.5467,1,0.3135,-0.307,0.375,0.476,0.274,934.73,899.35,903.25
1-8-09,0.487,0.1623,0.3506,1,0.3265,0.136,0.375,0.476,0.274,907.64,896.81,906.65
1-15-09,0.2763,0.25,0.4737,1,0.3305,-0.197,0.375,0.476,0.274,842.05,825.53,842.62
1-22-09,0.2721,0.2647,0.4632,1,0.3255,-0.191,0.375,0.476,0.274,839.74,816.69,840.24
1-29-09,0.2527,0.2747,0.4725,1,0.3237,-0.22,0.375,0.476,0.274,868.89,854.37,874.09
2-5-09,0.2463,0.3134,0.4403,1,0.3077,-0.194,0.375,0.476,0.274,832.63,819.91,832.23
2-12-09,0.3291,0.2785,0.3924,1,0.2991,-0.063,0.375,0.476,0.274,829.91,811.35,833.74
2-19-09,0.2164,0.2164,0.5672,1,0.29,-0.351,0.375,0.476,0.274,797.58,787.91,788.42
2-26-09,0.243,0.2056,0.5514,1,0.2904,-0.308,0.375,0.476,0.274,779.42,765.76,764.9
3-5-09,0.1892,0.1081,0.7027,1,0.2531,-0.514,0.375,0.476,0.274,708.27,696.27,712.87
3-12-09,0.2764,0.1789,0.5447,1,0.2532,-0.268,0.375,0.476,0.274,727.47,714.76,721.36
3-19-09,0.4506,0.1667,0.3827,1,0.2755,0.068,0.375,0.476,0.274,803.24,788.87,794.35
3-26-09,0.3913,0.1848,0.4239,1,0.2928,-0.033,0.375,0.476,0.274,826.76,814.06,813.88
4-2-09,0.4266,0.2028,0.3706,1,0.3153,0.056,0.375,0.476,0.274,835.91,814.53,811.08
4-9-09,0.3571,0.2,0.4429,1,0.3188,-0.086,0.375,0.476,0.274,850.8,829.29,825.16
4-16-09,0.4414,0.2,0.3586,1,0.347,0.083,0.375,0.476,0.274,852.93,835.58,841.5
4-23-09,0.3182,0.2955,0.3864,1,0.3564,-0.068,0.375,0.476,0.274,848.22,835.45,843.55
4-30-09,0.3609,0.203,0.4361,1,0.3778,-0.075,0.375,0.476,0.274,887.47,876.59,873.64
5-7-09,0.4409,0.2258,0.3333,1,0.3984,0.108,0.375,0.476,0.274,929.58,919.58,919.53
5-14-09,0.4381,0.2095,0.3524,1,0.3968,0.086,0.375,0.476,0.274,890.1,882.52,883.92
5-21-09,0.3372,0.2093,0.4535,1,0.3901,-0.116,0.375,0.476,0.274,900.42,884.06,903.47
5-28-09,0.4037,0.1101,0.4862,1,0.3872,-0.083,0.375,0.476,0.274,903.06,887.6,893.06
6-4-09,0.4756,0.1585,0.3659,1,0.402,0.11,0.375,0.476,0.274,936.22,931.29,931.76
6-11-09,0.3925,0.215,0.3925,1,0.3959,0,0.375,0.476,0.274,950.13,939.04,939.15
6-18-09,0.3333,0.2024,0.4643,1,0.3978,-0.131,0.375,0.476,0.274,914.05,907.94,910.71
6-25-09,0.28,0.232,0.488,1,0.3877,-0.208,0.375,0.476,0.274,908.84,896.27,900.94
7-2-09,0.3784,0.1757,0.4459,1,0.3799,-0.068,0.375,0.476,0.274,921.24,903.22,923.33
7-9-09,0.2791,0.1744,0.5465,1,0.36,-0.267,0.375,0.476,0.274,886.01,879.35,879.56
7-16-09,0.2868,0.2426,0.4706,1,0.3537,-0.184,0.375,0.476,0.274,934.31,928.04,932.68
7-23-09,0.376,0.2,0.424,1,0.3502,-0.048,0.375,0.476,0.274,962.37,953.27,954.07
7-30-09,0.4767,0.2093,0.314,1,0.3504,0.163,0.375,0.476,0.274,994.95,976.01,975.15
8-6-09,0.5,0.1484,0.3516,1,0.3638,0.148,0.375,0.476,0.274,1008,997.59,1002.72
8-13-09,0.51,0.16,0.33,1,0.3859,0.18,0.375,0.476,0.274,1009.54,1000.82,1005.81
8-20-09,0.3407,0.2593,0.4,1,0.3935,-0.059,0.375,0.476,0.274,1004.08,996.39,996.46
8-27-09,0.3398,0.1748,0.4854,1,0.3886,-0.146,0.375,0.476,0.274,1027.81,1016.83,1028.12
9-3-09,0.3797,0.2405,0.3797,1,0.4012,0,0.375,0.476,0.274,1001.46,996.12,994.75
9-10-09,0.3733,0.1867,0.44,1,0.412,-0.067,0.375,0.476,0.274,1033.94,1028.04,1033.37
9-17-09,0.4214,0.1786,0.4,1,0.4177,0.021,0.375,0.476,0.274,1074.77,1066.93,1068.76
9-24-09,0.3909,0.1636,0.4455,1,0.407,-0.055,0.375,0.476,0.274,1066.29,1051.04,1060.87
10-1-09,0.4355,0.2097,0.3548,1,0.3989,0.081,0.375,0.476,0.274,1054.91,1043.65,1057.08
10-8-09,0.3509,0.2368,0.4123,1,0.379,-0.061,0.375,0.476,0.274,1066.86,1060.03,1057.58
10-15-09,0.473,0.1892,0.3378,1,0.3956,0.135,0.375,0.476,0.274,1090.89,1086.88,1092.02
10-22-09,0.4048,0.2381,0.3571,1,0.4037,0.048,0.375,0.476,0.274,1101.36,1080.77,1081.4
10-29-09,0.3365,0.2404,0.4231,1,0.3983,-0.087,0.375,0.476,0.274,1056.01,1043.69,1042.63
11-5-09,0.2222,0.2222,0.5556,1,0.3794,-0.333,0.375,0.476,0.274,1060.98,1047.3,1046.5
11-12-09,0.386,0.228,0.386,1,0.375,0,0.375,0.476,0.274,1105.37,1063.21,1098.51
11-19-09,0.4273,0.2545,0.3182,1,0.3795,0.109,0.375,0.476,0.274,1106.44,1089.84,1109.8
11-26-09,0.4166,0.1666,0.4166,1,0.3772,0,0.375,0.476,0.274,1105.47,1083.74,1110.63
12-3-09,0.4158,0.2475,0.3366,1,0.3853,0.079,0.375,0.476,0.274,1117.28,1109.24,1109.24
12-10-09,0.4268,0.2195,0.3537,1,0.3795,0.073,0.375,0.476,0.274,1106.25,1098.69,1095.95
12-17-09,0.4211,0.2947,0.2842,1,0.3815,0.137,0.375,0.476,0.274,1106.36,1098.16,1109.18
12-24-09,0.3768,0.2464,0.3768,1,0.3866,0,0.375,0.476,0.274,1130.38,1126.17,1127.78
12-31-09,0.4918,0.2787,0.2295,1,0.4203,0.262,0.375,0.476,0.274,1129.43,1116.56,1115.1
1-7-10,0.41,0.33,0.26,1,0.4233,0.15,0.375,0.476,0.274,1136.27,1131.32,1137.14
1-14-10,0.4744,0.2564,0.2692,1,0.4292,0.205,0.375,0.476,0.274,1147.93,1143.8,1145.68
1-21-10,0.4,0.2526,0.3474,1,0.4271,0.053,0.375,0.476,0.274,1141.58,1136.52,1138.04
1-28-10,0.35,0.2833,0.3667,1,0.4189,-0.017,0.375,0.476,0.274,1100.22,1092.63,1097.5
2-4-10,0.2923,0.2769,0.4308,1,0.4021,-0.139,0.375,0.476,0.274,1097.25,1074.86,1097.28
2-11-10,0.3675,0.2137,0.4188,1,0.3954,-0.051,0.375,0.476,0.274,1069.05,1060.59,1068.13
2-18-10,0.3585,0.2893,0.3522,1,0.3931,0.006,0.375,0.476,0.274,1102.4,1097.48,1099.51
2-25-10,0.3489,0.3557,0.2953,1,0.3752,0.054,0.375,0.476,0.274,1106.42,1106.42,1094.6
3-4-10,0.3586,0.3793,0.2621,1,0.3688,0.097,0.375,0.476,0.274,1121.67,1119.12,1118.79
3-11-10,0.4529,0.2941,0.2529,1,0.3661,0.2,0.375,0.476,0.274,1143.96,1139.99,1145.61
3-18-10,0.3537,0.3476,0.2988,1,0.3603,0.055,0.375,0.476,0.274,1167.77,1165.07,1166.21
3-25-10,0.3239,0.3295,0.3466,1,0.357,-0.023,0.375,0.476,0.274,1176.71,1170.03,1167.72
4-1-10,0.413,0.2754,0.3116,1,0.3721,0.101,0.375,0.476,0.274,1181.43,1171.23,1169.43
4-8-10,0.4286,0.2679,0.3036,1,0.3798,0.125,0.375,0.476,0.274,1181.75,1175.12,1182.45
4-15-10,0.4848,0.2182,0.297,1,0.3956,0.188,0.375,0.476,0.274,1210.77,1208.64,1210.65
4-22-10,0.3812,0.2762,0.3425,1,0.3996,0.039,0.375,0.476,0.274,1202.52,1190.19,1205.94
4-29-10,0.4136,0.3,0.2864,1,0.4065,0.127,0.375,0.476,0.274,1202.59,1193.3,1191.36
5-6-10,0.3913,0.323,0.2857,1,0.3988,0.106,0.375,0.476,0.274,1166.65,1161.74,1165.87
5-13-10,0.366,0.268,0.366,1,0.4003,0,0.375,0.476,0.274,1170.61,1164.48,1171.67
5-20-10,0.413,0.25,0.337,1,0.4114,0.076,0.375,0.476,0.274,1107.34,1088.33,1115.05
5-27-10,0.2983,0.193,0.5088,1,0.3971,-0.211,0.375,0.476,0.274,1089.6,1074.27,1067.95
6-3-10,0.3709,0.2207,0.4085,1,0.3899,-0.038,0.375,0.476,0.274,1105.67,1098.82,1098.38
6-10-10,0.3448,0.2241,0.431,1,0.3724,-0.086,0.375,0.476,0.274,1083.05,1058.77,1055.69
6-17-10,0.4245,0.2689,0.3066,1,0.3778,0.118,0.375,0.476,0.274,1117.72,1106.38,1114.61
6-24-10,0.3446,0.3311,0.3243,1,0.3692,0.02,0.375,0.476,0.274,1090.93,1079.17,1092.04
7-1-10,0.2468,0.3333,0.4199,1,0.3511,-0.173,0.375,0.476,0.274,1033.58,1021.65,1030.71
7-8-10,0.2094,0.2199,0.5707,1,0.3315,-0.361,0.375,0.476,0.274,1071.25,1062.92,1060.27
7-15-10,0.3937,0.2284,0.378,1,0.3291,0.016,0.375,0.476,0.274,1095.17,1080.53,1095.17
7-22-10,0.3216,0.2281,0.4503,1,0.332,-0.129,0.375,0.476,0.274,1094.59,1072.14,1069.59
7-29-10,0.4,0.2667,0.3333,1,0.3357,0.067,0.375,0.476,0.274,1115.9,1109.63,1106.13
8-5-10,0.3039,0.3137,0.3824,1,0.3306,-0.079,0.375,0.476,0.274,1124.75,1118.81,1127.24
8-12-10,0.3976,0.3012,0.3012,1,0.3272,0.096,0.375,0.476,0.274,1083.88,1076.69,1089.47
8-19-10,0.3011,0.2742,0.4247,1,0.3218,-0.124,0.375,0.476,0.274,1092.44,1077.35,1094.16
